"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA14WA020","ACC","88288","2013-10-13T20:00:00Z","Gobierno",,"Argentina",,"LQ-BHT",,"false","Aviation","","2020-11-03T05:00:00Z",,"Fatal","1","4","0",,,,,,"BELL","407 - NO SERIES","HELI",,,"false",,,,"UNK","NUSN","Substantial",,,"Enroute","N/A",,"Final","","None"
"CEN14CA018","ACC","88300","2013-10-13T12:00:00Z","Telluride","Colorado","United States",,"N26RG","E-2383","false","Aviation","DirectorBrief","2014-02-04T05:00:00Z","2013-12-20T14:06:00Z","None","0","0","0","The pilot's decision to take off in gusting tailwinds resulting in exceeding the performance capabilities of the airplane and subsequent loss of control.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"37.953887000000002","-107.908607","BEECH","A36","AIR","TEX","TELLURIDE RGNL","false",,"REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88300","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88300/pdf"
"ERA14WA029","ACC","88352","2013-10-13T04:00:00Z","Beles",,"Kazakhstan",,"UP-RB002","10054","false","Aviation","",,"2014-11-18T14:40:00Z","Fatal","2","0","0",,,,"51.266666000000001","51.050277000000001","ROBINSON","R44 - II","HELI",,,"false",,"REC",,"UNK","NUSN","Destroyed",,,,"N/A",,,"https://data.ntsb.gov/Docket?ProjectID=88352","None"
"CEN14LA053","ACC","88427","2013-10-12T17:40:00Z","Lincoln","Nebraska","United States",,"N368PK","525A0448","false","Aviation","DirectorBrief","2014-04-23T04:00:00Z","2014-01-07T18:24:00Z","None","0","0","0","The airplane’s encounter with a flock of American White Pelicans, which resulted in one bird striking the right outboard wing during en route climb from the departure airport.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"40.909629000000002","-96.789299","CESSNA","525A","AIR","LNK","LINCOLN","false","2","TF",,"POSI","091","Substantial","VMC","Executive Flight Services, Inc","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88427","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88427/pdf"
"WPR14LA051","ACC","88426","2013-10-12T16:00:00Z","Calexico","California","United States",,"N14TG","31P-7400190","false","Aviation","DirectorBrief","2015-03-10T04:00:00Z","2015-01-21T21:34:00Z","None","0","0","0","The pilot’s failure to maintain the proper pitch attitude during the landing, which resulted in the nose landing gear contacting the surface hard and then separating from the airplane.","Aircraft - Aircraft systems - Landing gear system - Nose/tail gear strut/axle - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"32.667220999999998","-115.517501","PIPER","PA 31P","AIR","CXL","CALEXICO INTL","false","2","REC",,"PERS","091","Substantial","VMC","FLYING BULL AVIATION LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88426","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88426/pdf"
"WPR14CA015","ACC","88191","2013-10-12T13:30:00Z","Rio Verde","Arizona","United States",,"N40WY","3120","false","Aviation","DirectorBrief","2013-12-02T05:00:00Z","2013-11-15T15:53:00Z","None","0","0","0","The pilot's failure to maintain directional control during the takeoff roll on a rough and rutted surface.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Not specified",,"34.159998999999999","-111.726669","AVIAT AIRCRAFT INC","A-1C-180","AIR","None","Red Creek Airstrip","false","1","REC",,"PERS","091","Substantial","VMC","David P. Dunteman","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88191","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88191/pdf"
"WPR14CA016","ACC","88194","2013-10-12T11:40:00Z","Willows","California","United States",,"N9599S","263","false","Aviation","DirectorBrief","2013-12-02T05:00:00Z","2013-11-21T12:14:00Z","None","0","0","0","The pilot's failure to maintain sufficient altitude while flying low over a field which resulted in a loss of aircraft control and collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - (general) - Not specified",,"39.455553999999999","-122.236946","CHAMPION","7ECA","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","MICHAEL Warren M.","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88194","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88194/pdf"
"CEN14WA013","ACC","88246","2013-10-12T10:28:00Z","Wolica Kozia",,"Poland",,"SP-GMB","2039","false","Aviation","","2020-11-03T05:00:00Z",,"Fatal","2","0","0",,,,"52.095832000000001","17.443055999999999","ENSTROM","280 - FX","HELI",,,"false",,,,"UNK","NUSN","Substantial",,,"Enroute","N/A",,"Final","","None"
"CEN14WA115","ACC","88688","2013-10-12T04:25:00Z","London",,"United Kingdom",,"HZ-A6",,"false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"GULFSTREAM","550","AIR","EGSS","Stansted","false","2",,,,,"Substantial",,,"Approach","N/A",,"Final","","None"
"CEN14LA045","ACC","88395","2013-10-11T18:00:00Z","French Lick","Indiana","United States",,"N8028W","0894513","false","Aviation","DirectorBrief","2014-02-03T05:00:00Z","2013-12-18T17:18:00Z","None","0","0","0","The pilot's failure to maintain adequate airspeed while in a steep turn, which resulted in an aerodynamic stall/mush at a low altitude.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.506110999999997","-86.636947000000006","SUTPHIN","RANS S-12","AIR","FRH","French Lick Municipal Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88395","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88395/pdf"
"WPR14CA013","ACC","88189","2013-10-11T17:00:00Z","Cody","Wyoming","United States",,"N31BA","28-2673","false","Aviation","DirectorBrief","2013-12-19T05:00:00Z","2013-12-11T20:59:00Z","Serious","0","1","1","A loss of engine power during climb to cruise for reasons that could not be determined due to no postaccident examination.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Not specified, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Contributed to outcome",,"44.75","-110.183334","PIPER","PA 28-180","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","BETZOLD JAMES E","Emergency Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88189","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88189/pdf"
"WPR14LA014","ACC","88190","2013-10-11T13:44:00Z","Seeley","California","United States",,"N206KK","45486","false","Aviation","DirectorBrief","2015-03-17T04:00:00Z","2015-02-18T14:24:00Z","None","0","0","0","The total loss of engine power due to the failure of the No. 4 bearing.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Accessory drives - Failure, Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Accessory drives - Not serviced/maintained",,"32.701946","-115.77278099999999","BELL HELICOPTER TEXTRON","206L 1","HELI",,,"false","1","TS",,"AOBV","091","Destroyed","VMC","BLACKHAWK HELICOPTERS INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88190","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88190/pdf"
"ANC14CA004","ACC","88345","2013-10-10T15:15:00Z","Talkeetna","Alaska","United States",,"N70604","17613","false","Aviation","DirectorBrief","2014-04-01T04:00:00Z","2014-03-13T12:22:00Z","None","0","0","0","The pilot's decision to make contact with an unsuitable landing surface, resulting in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Decision related to condition, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",,"62.618887999999998","-150.95889199999999","PIPER","J3C 65","AIR",,,"false","1","UNK",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88345","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88345/pdf"
"ERA14LA006","ACC","88245","2013-10-10T13:09:00Z","Hampton Roads","Virginia","United States",,"N4TK","340A0777","false","Aviation","DirectorBrief","2016-01-05T05:00:00Z","2015-11-17T14:40:00Z","Fatal","4","0","0","The pilot’s failure to maintain airplane control due to spatial disorientation in low-visibility conditions while maneuvering during a missed approach. Contributing to the accident was the pilot’s ineffective use of the onboard GPS equipment.","Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Experience/knowledge - Knowledge - Knowledge of equipment - Pilot",,"36.780276999999998","-76.448890000000006","CESSNA","340A","AIR","PVG","Hampton Roads","false","2","REC",,"PERS","091","Destroyed","IMC","STEPHEN GEORGE","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88245","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88245/pdf"
"CEN14CA023","ACC","88328","2013-10-10T12:30:00Z","Tomball","Texas","United States",,"N999UF","17280417","false","Aviation","DirectorBrief","2013-11-19T05:00:00Z","2013-11-01T14:25:00Z","None","0","0","0","The student pilot delay in aborting the takeoff which resulted in the airplane going off the end of the runway and impacting trees.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Student/instructed pilot",,"30.121943999999999","-95.559448000000003","CESSNA","172R","AIR","DWH","DAVID WAYNE HOOKS MEMORIAL","false","1",,,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88328","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88328/pdf"
"ENG14WA002","INC","88264","2013-10-10T04:00:00Z","Caines, Australia",,"Australia",,"B-18358","1346","false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"AIRBUS","A330 - 302","AIR","CNS","Caines","false",,"TF","SCHD",,,"Minor",,"China Airlines","Enroute","N/A",,"Final","","None"
"CEN14CA026","ACC","88337","2013-10-09T20:30:00Z","Onaway","Michigan","United States",,"N9757N","310R1639","false","Aviation","DirectorBrief","2014-02-03T05:00:00Z","2013-12-18T16:24:00Z","None","0","0","0","An inadvertent collision with a deer during landing.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Contributed to outcome",,"45.370834000000002","-84.224997999999999","CESSNA","310R","AIR","Y96","LEO E. GOETZ COUNTY","false","2","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88337","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88337/pdf"
"WPR14FA012","ACC","88187","2013-10-09T15:45:00Z","Julian","California","United States",,"N7145U","384","false","Aviation","DirectorBrief","2016-01-14T05:00:00Z","2015-12-17T14:22:00Z","Fatal","2","0","0","The pilot’s failure to maintain clearance from terrain while maneuvering to avoid clouds in mountainous terrain.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Clouds - Contributed to outcome, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Effect on operation, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Clouds - Effect on operation, Personnel issues - Physical - Health/Fitness - Use of medication/drugs - Pilot",,"33.162497999999999","-116.95972399999999","MOONEY","M20E","AIR",,,"false","1","REC",,"PERS","091","Destroyed","Unknown","THULIN ANDREW W","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88187","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88187/pdf"
"CEN14LA006","ACC","88186","2013-10-09T11:00:00Z","Xenia","Ohio","United States",,"N561C","4636326","false","Aviation","DirectorBrief","2014-12-19T05:00:00Z","2014-11-13T14:09:00Z","None","0","0","0","The nose landing gear failure as a result of a fatigue fracture of the engine mount nose gear actuator feet in an area detailed in a service bulletin. Contributing to the accident was maintenance personnel’s inadequate completion of the inspection specified in the service bulletin.","Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Fatigue/wear/corrosion, Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Inadequate inspection, Personnel issues - Action/decision - Action - Incorrect action performance - Maintenance personnel",,"39.691111999999997","-83.991943000000006","PIPER","PA-46-350P","AIR","I19","Greene County Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC","GREENE MICHAEL E","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88186","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88186/pdf"
"CEN14LA007","ACC","88188","2013-10-09T09:45:00Z","Rio Rancho","New Mexico","United States",,"N9528A","5649","false","Aviation","DirectorBrief","2014-02-03T05:00:00Z","2013-12-16T16:20:00Z","Serious","0","2","0","The pilot's failure to maintain adequate clearance from power lines on approach to land, resulting in a collision with the wires, a spark, and a subsequent explosion and on-board fire.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Response/compensation",,"35.314723000000001","-106.648612","CAMERON BALLOONS US","V 77","BALL",,,"false",,,,"PERS","091","Substantial","VMC","KILGORE MARK A","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88188","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88188/pdf"
"CEN14FA004","ACC","88184","2013-10-09T08:20:00Z","Venice, LA",,"United States",,"N54LP","51466","false","Aviation","DirectorBrief","2016-01-14T05:00:00Z","2014-01-09T14:02:00Z","Fatal","1","3","0","A total loss of engine power due to the liberation of a second stage turbine blade near the blade root due to a high-cycle fatigue crack and subsequent overload. Although extensive testing and materials analysis was performed, the reason for crack initiation could not be determined.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turbine section - Failure",,"29.549999","-88.699995999999999","BELL","206L 3","HELI",,,"false","1","TS","NSCH",,"135","Substantial","VMC","PANTHER HELICOPTERS INC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88184","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88184/pdf"
"WPR14CA011","ACC","88182","2013-10-08T14:45:00Z","Sedona","Arizona","United States",,"N5760Y","24-1635","false","Aviation","DirectorBrief","2013-12-19T05:00:00Z","2013-12-11T21:39:00Z","Serious","0","2","1","The pilot's inadequate flare which resulted in a bounced landing and subsequent loss of aircraft control during an aborted landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Turbulence - Terrain induced turbulence - Effect on operation, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",,"34.848331000000002","-111.78833","MOONEY","M20J","AIR","KSEZ","Sedona","false","1","REC",,"PERS","091","Substantial","VMC","Monarch Sky Flight School/Flying Club","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88182","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88182/pdf"
"ERA14IA019","INC","88287","2013-10-08T13:10:00Z","Tallahassee","Florida","United States",,"N640BD","4622095","false","Aviation","DirectorBrief","2016-03-02T05:00:00Z","2016-01-22T12:46:00Z","None","0","0","0","The failure of the nose landing gear (NLG) actuator attachment bolt due to fatigue for reasons that could not be determined during postincident examination, which resulted in the NLG collapsing during landing.","Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Fatigue/wear/corrosion, Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Failure",,"30.396667000000001","-84.351387000000003","PIPER","PA 46 350P","AIR","TLH","TALLAHASSEE RGNL","false","1","TP",,"BUS","091","Minor","VMC","MUNICIPAL CODE CORP","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88287","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88287/pdf"
"ERA14LA050","ACC","88482","2013-10-08T11:30:00Z","Ridgely","Maryland","United States",,"N4216V","18572","false","Aviation","DirectorBrief","2015-02-04T05:00:00Z","2014-12-30T16:33:00Z","None","0","0","0","A total loss of engine power for reasons that could not be determined based on the available evidence.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Owner/builder",,"38.970001000000003","-75.866386000000006","CESSNA","170","AIR","RJD","RIDGELY AIRPARK","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88482","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88482/pdf"
"CEN14LA002","ACC","88181","2013-10-08T09:00:00Z","Brownwood","Texas","United States",,"N6861Q","D-7476","false","Aviation","DirectorBrief","2015-06-01T04:00:00Z","2015-04-13T11:18:00Z","Serious","0","1","0","A loss of engine power due to fuel starvation, which resulted from a foreign material in the fuel system blocking the fuel flow to the engine.","Aircraft - Aircraft systems - Fuel system - (general) - Not specified, Aircraft - Fluids/misc hardware - Fluids - Fuel - Not specified",,"31.711943999999999","-98.986114000000001","BEECH","S35","AIR","BWD","Brownwood Regional Airport","false",,"REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88181","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88181/pdf"
"ANC14CA001","ACC","88179","2013-10-07T15:00:00Z","Iliamna","Alaska","United States",,"N91144","18-8109075","false","Aviation","DirectorBrief","2013-12-02T05:00:00Z","2013-11-20T11:54:00Z","None","0","0","0","The pilot's failure to maintain aircraft control during the landing roll with a tailwind.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Not specified",,"59.376944999999999","-155.15583799999999","PIPER","PA 18-150","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","Tom's Alaskan Air","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88179","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88179/pdf"
"CEN14LA003","ACC","88183","2013-10-07T14:45:00Z","Belleville","Texas","United States",,"N106KF","0042","false","Aviation","DirectorBrief","2016-10-03T04:00:00Z","2016-07-06T10:57:00Z","Serious","0","1","0","The pilot’s failure to maintain adequate airspeed and his exceedance of the airplane's critical angle-of-attack while turning back to the airport instead of landing straight ahead following a partial loss of engine power, which resulted in an aerodynamic stall and loss of control. The reason for the partial loss of engine power could be not determined based on the available information.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"29.940833999999999","-96.245001999999999","KENNETH M FRANZ","ULTRA PUP","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88183","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88183/pdf"
"WPR14LA008","ACC","88177","2013-10-06T13:17:00Z","Paducah","Texas","United States",,"N530KF","0097FF","false","Aviation","DirectorBrief","2014-08-14T04:00:00Z","2014-06-27T13:43:00Z","Fatal","1","0","0","The pilot’s failure to maintain clearance from a power transmission line tower while maneuvering to pick up a rope in gusting wind conditions.","Environmental issues - Conditions/weather/phenomena - Wind - High wind - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - Tower/antenna (incl guy wires) - Effect on operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"33.939444999999999","-100.072219","MCDONNELL DOUGLAS HELI CO","369","HELI",,,"false","1","TS",,"EXLD","133","Substantial","VMC","Rogers Aviation","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88177","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88177/pdf"
"WPR14CA009","ACC","88178","2013-10-06T11:30:00Z","Tilden","Texas","United States",,"N2051N","E-1409","false","Aviation","DirectorBrief","2013-12-02T05:00:00Z","2013-11-15T16:01:00Z","Serious","0","1","0","The pilot's decision to continue the takeoff from a wet and soft airstrip which resulted in his failure to maintain adequate airspeed and aircraft control during the takeoff initial climb.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Not specified, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Not specified",,"28.466667000000001","-98.583335000000005","BEECH","A36","AIR","NONE","PRIVATE","false","1","REC",,"PERS","091","Substantial","VMC","J & J AIRCRAFT LLC","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88178","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88178/pdf"
"ERA14LA007","ACC","88247","2013-10-06T07:03:00Z","Culebra","Puerto Rico","United States",,"N909GD","239","false","Aviation","DirectorBrief","2016-03-02T05:00:00Z","2016-01-27T21:21:00Z","Fatal","1","0","0","The pilot's failure to maintain airplane control for reasons that could not be determined because the wreckage was not recovered.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"18.25","-65.383330999999998","BRITTEN-NORMAN","BN-2A-8","AIR",,,"false","2","REC","NSCH",,"135","Substantial","VMC","AIR CHARTER INC DBA","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88247","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88247/pdf"
"WPR14LA007","ACC","88176","2013-10-06T04:00:00Z","Tinian Island",,"United States",,"N4089W","32-40145","false","Aviation","DirectorBrief","2014-10-27T04:00:00Z","2014-08-13T20:26:00Z","Fatal","3","4","0","The pilot’s failure to maintain terrain clearance while maneuvering at low altitude in dark night conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation",,"15.062222","145.62361100000001","PIPER","PA32 - 300","AIR",,,"false","1","REC","NSCH",,"135","Destroyed","VMC","STAR MARIANAS AIR INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88176","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88176/pdf"
"ERA14LA008","ACC","88248","2013-10-05T17:00:00Z","Gainesville","Florida","United States",,"N8715U","17252619","false","Aviation","DirectorBrief","2015-03-26T04:00:00Z","2015-03-03T16:50:00Z","Minor","0","0","2","A total loss of engine power for reasons that could not be determined because a postaccident engine examination and test run revealed no anomalies.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Contributed to outcome",,"29.646388999999999","-82.354163999999997","CESSNA","172 - F","AIR",,,"false","1","REC",,"BANT","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88248","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88248/pdf"
"WPR14CA006","ACC","88175","2013-10-05T10:15:00Z","Nampa","Idaho","United States",,"N104BJ","6194","false","Aviation","DirectorBrief","2013-12-02T05:00:00Z","2013-11-15T16:12:00Z","Minor","0","0","1","A flight control malfunction during cruise flight for reasons that could not be determined. No follow-up examination was conducted due to a lapse in agency funding and subsequent government shutdown.","Aircraft - Aircraft propeller/rotor - Rotorcraft flight control - (general) - Malfunction, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"43.577219999999997","-116.615837","SIEMENS","ROTORWAY EXEC 162F","HELI",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88175","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88175/pdf"
"CEN14LA005","ACC","88185","2013-10-05T08:05:00Z","Albuquerque","New Mexico","United States",,"N4113T","6072","false","Aviation","DirectorBrief","2014-02-03T05:00:00Z","2013-12-16T16:07:00Z","Serious","0","1","0","The pilot's decision to land the balloon from a high approach altitude due to high winds, which resulted in a hard landing.","Environmental issues - Conditions/weather/phenomena - Wind - High wind - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"35.084719999999997","-106.651107","CAMERON","N105 - NO SERIES","BALL",,,"false",,,,"PERS","091","None","VMC","TAYLOR-CHRISTENSEN TIM","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=88185","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88185/pdf"
"WPR14WA098","ACC","88685","2013-10-05T04:00:00Z","Tumut, New South Wales",,"Australia",,"VH-CTE","V261","false","Aviation","","2020-11-03T05:00:00Z","2014-01-23T15:18:00Z","Fatal","1","0","0",,,,,,"AMATEUR BUILT AIRCRAFT","KR-2","AIR",,,"true","1",,,,,"Destroyed",,,"Initial Climb","N/A",,"Final","https://data.ntsb.gov/Docket?ProjectID=88685","None"
