"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA12CA160","ACC","82754","2011-12-30T16:00:00Z","Raleigh","North Carolina","United States",,"N8330S","28-8116144","false","Aviation","DirectorBrief","2012-10-09T04:00:00Z","2012-07-31T20:56:00Z","None","0","0","0","The pilot's loss of directional control while landing in gusting wind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"35.618887999999998","-78.683609000000004","PIPER","PA-28-161","AIR","5W5","Triple W Airport","false","1","REC",,"PERS","091","Substantial","VMC","CHAPEL HILL FLYING CLUB INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82754","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82754/pdf"
"CEN12LA127","ACC","82654","2011-12-30T16:00:00Z","Marion","Texas","United States",,"N9753L","529","false","Aviation","DirectorBrief","2013-04-10T04:00:00Z","2013-02-27T15:55:00Z","None","0","0","0","A total loss of engine power due to fuel starvation as a result of a piece of metal in the fuel line, which blocked fuel flow to the engine.","Aircraft - Aircraft systems - Fuel system - Fuel distribution - Incorrect service/maintenance",,"29.495555","-98.157775000000001","FLEET","FLEET 16B","AIR","1TE4","Zuehl","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82654","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82654/pdf"
"ERA12CA129","ACC","82592","2011-12-30T14:00:00Z","Mansfield","Massachusetts","United States",,"N344MK","627","false","Aviation","DirectorBrief","2012-03-27T04:00:00Z","2012-01-30T20:21:00Z","Minor","0","0","1","The pilot did not maintain directional control during landing. Contributing to the accident was the pilot’s not closing the throttle upon landing and his improper adjustment of the airplane’s brakes.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft power plant - Engine controls - Power lever - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - (general) - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Braking capability - Not specified",,"41.993057","-71.191108","KOTH LARRY","JABIRU CALYPSO","AIR","1B9","Mansfield Municipal Airport","true","1","REC",,"PERS","091","Substantial","VMC","LAFRATTA PAUL M","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82592","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82592/pdf"
"ERA12WA133","ACC","82602","2011-12-29T16:15:00Z","Andres Bello,Tachira",,"Venezuela",,"HK3934","28-8416070","false","Aviation","","2020-11-03T05:00:00Z","2012-01-25T18:17:00Z","Fatal","2","0","0",,,,"7.8369439999999999","-72.123335999999995","PIPER","PA28","AIR",,,"false","1","REC",,"INST","NUSN","Substantial",,"Centauros LTDA, Escuela de Aviacion","Enroute","N/A",,"Final","https://data.ntsb.gov/Docket?ProjectID=82602","None"
"ERA12CA128","ACC","82589","2011-12-28T21:00:00Z","Picayune","Mississippi","United States",,"N800BY","221","false","Aviation","DirectorBrief","2012-11-26T05:00:00Z","2012-07-31T21:32:00Z","None","0","0","0","The pilot's excessive rate of descent during the landing flare/touchdown, which resulted in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Capability exceeded, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot",,"30.487221999999999","-89.651106999999996","MITSUBISHI","MU-2B-20","AIR","MJD","Picayune Municipal Airport","false","2","TP",,"PERS","091","Substantial","VMC","NORTHSHORE GROUP LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82589","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82589/pdf"
"CEN12LA116","ACC","82586","2011-12-28T18:00:00Z","Lebanon","Ohio","United States",,"N994NC","28-2590","false","Aviation","DirectorBrief","2012-08-29T04:00:00Z","2012-07-06T17:40:00Z","Serious","0","1","3","The pilot’s inadvertent positioning of the fuel selector valve between the right tank and OFF position, which resulted in fuel starvation and a total loss of engine power. Contributing to the accident was the inadequate inspection of the fuel valve and failure to replace the worn fuel valve's position washer.","Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Fatigue/wear/corrosion, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Not serviced/maintained, Personnel issues - Task performance - Maintenance - (general) - Maintenance personnel, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot",,"39.453333999999998","-84.241386000000006","PIPER","PA-28-180","AIR","I68","Lebanon-Warren County Airport","false","1","REC",,"PERS","091","Substantial","VMC","WARREN COUNTY AIRPORT LTD","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82586","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82586/pdf"
"WPR12CA072","ACC","82590","2011-12-28T14:30:00Z","Murrieta","California","United States",,"N8641R","184","false","Aviation","DirectorBrief","2012-03-27T04:00:00Z","2012-01-27T18:52:00Z","None","0","0","0","The glider's encounter with insufficient atmospheric lift to maintain soaring flight.","Environmental issues - Conditions/weather/phenomena - (general) - (general) - Effect on operation",,"33.582777999999998","-117.312774","SCHWEIZER","SGS 1-26B","GLI",,,"false","0",,,"INST","091","Substantial","VMC","LAKE ELSINORE SOARING CLUB","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82590","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82590/pdf"
"CEN12CA130","ACC","82662","2011-12-28T13:20:00Z","Eldorado","Texas","United States",,"N6129T","4053C","false","Aviation","DirectorBrief","2012-03-08T05:00:00Z","2012-01-19T13:56:00Z","None","0","0","0","The pilot's inadequate in-flight planning and decision-making, which resulted in a loss of control during a crosswind landing.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Personnel issues - Task performance - Planning/preparation - Flight planning/navigation - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Contributed to outcome",,"30.862221999999999","-100.610832","MAULE","M-7-235","AIR","27R","Eldorado Airport","false","1","REC",,"AOBV","091","Substantial","VMC","TAF AERIAL SERVICES LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82662","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82662/pdf"
"ERA12FA127","ACC","82588","2011-12-28T11:51:00Z","Ft. Lauderdale","Florida","United States",,"N877G","650-7063","false","Aviation","DirectorBrief","2014-02-13T05:00:00Z","2013-08-06T14:38:00Z","None","0","0","0","The crew's failure to use proper emergency procedures during an uncommanded right roll after takeoff, which led to a forced landing with a quartering tailwind. Contributing to the accident was a faulty right roll spoiler actuator, which allowed the right roll spoiler to deploy but not close completely.","Personnel issues - Task performance - Use of equip/info - Use of checklist - Flight crew, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Aircraft - Aircraft systems - Flight control system - Drag control actuator - Malfunction",,"26.192222000000001","-80.164443000000006","CESSNA","650","AIR","FXE","Ft. Lauderdale Executive","false","2","TF",,"PERS","091","Substantial","VMC","CITATION 7063 CORP","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82588","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82588/pdf"
"WPR12LA070","ACC","82575","2011-12-27T17:30:00Z","Concord","California","United States",,"N4398K","NAV-4-1398","false","Aviation","DirectorBrief","2013-03-13T04:00:00Z","2013-01-25T16:53:00Z","Serious","0","2","0","The pilot's inadequate preflight inspection of the airplane and the subsequent total loss of engine power as a result of debris and water contamination in the fuel system.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Aircraft systems - Fuel system - (general) - Not serviced/maintained",,"37.996111999999997","-122.061111","RYAN","NAVION","AIR","CCR","Concord/ Buchanan Field","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82575","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82575/pdf"
"ERA12LA126","ACC","82585","2011-12-26T16:15:00Z","Marathon","Florida","United States",,"N64JE","F5-022","false","Aviation","DirectorBrief","2012-05-21T04:00:00Z","2012-04-27T17:53:00Z","None","0","0","0","The pilot did not ensure that there was sufficient fuel aboard the airplane before initiating the flight, which resulted in temporary fuel starvation and an interruption in engine power during maneuvering.  Contributing to the accident was the pilot’s decision to continue with the ditching after engine power was restored.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel quantity indicator - Inadequate inspection, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"24.692222000000001","-81.069998999999996","CLASSIC AIRCRAFT CORP","WACO YMF5","AIR","MTH","The Florida Keys Marathon Airp","false","1","REC",,"AOBV","091","Substantial","VMC","CONCH AIR CORP",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82585","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82585/pdf"
"ERA12FA123","ACC","82565","2011-12-26T16:06:00Z","Venice","Florida","United States",,"N560WM","560F-1305-58","false","Aviation","DirectorBrief","2013-07-23T04:00:00Z","2013-04-23T19:09:00Z","Fatal","1","0","0","The pilot’s failure to maintain adequate airspeed during a single-engine approach, which resulted in an aerodynamic stall. Contributing to the accident was the total loss of power in the left engine due to a failed No. 2 connecting rod bearing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure",,"27.113889","-82.725830000000002","AERO COMMANDER","560-F","AIR","VNC","Venice Municipal Airport","false","2","REC",,"PERS","091","Substantial","VMC","Andres Bustillo","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82565","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82565/pdf"
"CEN12LA113","ACC","82572","2011-12-26T16:00:00Z","St. Paul","Minnesota","United States",,"N2618F","18256718","false","Aviation","DirectorBrief","2012-05-21T04:00:00Z","2012-04-30T14:12:00Z","None","0","0","0","The pilot's decision to land on a runway with a gusting, quartering tailwind and his inadequate compensation for the wind, which resulted in a hard landing.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome",,"44.934443999999999","-93.060278999999994","CESSNA","182J","AIR","STP","St. Paul Downtown Airport","false","1","REC",,"PERS","091","Substantial","VMC","MENTONE FLYING CLUB INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82572","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82572/pdf"
"ERA12CA124","ACC","82566","2011-12-26T15:05:00Z","Simsbury","Connecticut","United States",,"N435AB","EX111","false","Aviation","DirectorBrief","2012-03-27T04:00:00Z","2012-01-30T19:55:00Z","None","0","0","0","The pilot's decision to operate the gyroplane outside his endorsement limitations and to depart with a tailwind, which resulted in a forced landing to unsuitable terrain.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor blade system - Capability exceeded",,"41.909720999999998","-72.772780999999995","CHAPEL ROBERT B","AERIAL","HELI","4B9","Simsbury Airport","true","1","REC",,"PERS","091","Substantial","VMC","CHAPEL ROBERT B","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82566","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82566/pdf"
"ERA12CA125","ACC","82567","2011-12-26T12:21:00Z","Knoxville","Tennessee","United States",,"N22565","15068366","false","Aviation","DirectorBrief","2012-03-27T04:00:00Z","2012-01-31T19:39:00Z","Serious","0","1","0","The pilot's inadequate fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Not serviced/maintained",,"35.907501000000003","-83.919441000000006","CESSNA","150H","AIR","NONE","Sanders Field","false","1","REC",,"PERS","091","Substantial","VMC","SANDERS JOHN B DBA","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82567","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82567/pdf"
"ERA12MA122","ACC","82564","2011-12-26T07:54:00Z","Green Cove Springs","Florida","United States",,"N5016M","2636","false","Aviation","DirectorBrief","2013-06-17T04:00:00Z","2013-04-30T13:52:00Z","Fatal","3","0","0","The pilot’s improper decision to continue visual flight into night instrument meteorological conditions, which resulted in controlled flight into terrain. Contributing to the pilot’s improper decision was his self-induced pressure to complete the trip.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Task environment - Pressures/demands - Personal pressure - Not specified",,"29.881111000000001","-81.755279000000002","BELL","206B","HELI",,,"false","1","TS","NSCH",,"135","Destroyed","IMC","SK Logistics Inc","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82564","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82564/pdf"
"CEN12LA114","ACC","82573","2011-12-25T17:00:00Z","Rogersville","Missouri","United States",,"UNREG",,"false","Aviation","DirectorBrief","2012-05-21T04:00:00Z","2012-04-30T14:21:00Z","Serious","0","1","1","The pilot's inadequate preflight inspection of the takeoff area, which resulted in a loss of control due to the binding of the parachute's lines.","Personnel issues - Task performance - Planning/preparation - (general) - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Debris/dirt/foreign object - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Aircraft - Aircraft structures - Wing structure - Flight surfaces (wing) - Malfunction, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot",,"37.138888999999999","-93.105277999999998","Southern Powered Parachute","Condor","PPAR",,"Private airstrip","false","1","REC",,"PERS","091","Substantial","VMC","John Cochran","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82573","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82573/pdf"
"CEN12FA115","ACC","82574","2011-12-24T15:50:00Z","McArthur","Ohio","United States",,"N33SR","MB-443","false","Aviation","DirectorBrief","2013-08-07T04:00:00Z","2013-06-12T17:34:00Z","Fatal","3","0","0","The pilot’s failure to maintain airplane control during an attempted go-around.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - (general) - (general) - Pilot",,"39.328055999999997","-82.441946999999999","BEECH","19A","AIR","22I","Vinton County Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82574","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82574/pdf"
"ERA12FA120","ACC","82559","2011-12-22T19:25:00Z","Nashville","Pennsylvania","United States",,"N48BS","4410125","false","Aviation","DirectorBrief","2013-04-25T04:00:00Z","2013-03-12T17:42:00Z","Fatal","1","0","0","The pilot's failure to maintain minimum control airspeed after a loss of power to the right engine, which resulted in an uncontrollable roll into an inadvertent stall/spin. Contributing to the accident was the failure of the airplane's right engine for reasons that could not be determined because no preexisting mechanical anomalies were found, and the pilot's subsequent turn toward that inoperative engine while maintaining altitude.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - (general) - Inoperative, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"39.892223000000001","-76.851943000000006","CESSNA","441","AIR","THV","York","false","2","TP",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82559","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82559/pdf"
"CEN12IA123","INC","82620","2011-12-22T16:37:00Z","Denver","Colorado","United States",,"N469WN","33859","false","Aviation","DirectorBrief","2012-06-28T04:00:00Z","2012-05-21T17:44:00Z","None","0","0","0","The snowplow operator’s incapacitation due to fatigue, which resulted in the snowplow contacting a parked airplane. Contributing to the incident was the company’s lack of a policy regarding employee fatigue.","Organizational issues - Support/oversight/monitoring - Oversight - Oversight of personnel - Other institution/organization, Personnel issues - Physical - Alertness/Fatigue - (general) - Other, Personnel issues - Physical - Impairment/incapacitation - (general) - Other",,"39.750244000000002","-104.99964900000001","BOEING","737-7H4","AIR","DEN","Denver International Airport","false","2","TF","SCHD",,"121","Minor","IMC","SOUTHWEST AIRLINES CO","Pushback/Tow","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82620","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82620/pdf"
"CEN12LA112","ACC","82562","2011-12-22T13:55:00Z","Marysville","Ohio","United States",,"N161PC","962-2004","false","Aviation","DirectorBrief","2012-12-11T05:00:00Z","2012-10-15T20:00:00Z","Fatal","1","0","0","The pilot’s failure to maintain sufficient altitude from the terrain while performing low-level aerobatics.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Action/decision - (general) - (general) - Pilot",,"40.224722999999997","-83.351669000000001","AMERICAN CHAMPION AIRCRAFT","8KCAB","AIR","MRT","Union County Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82562","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82562/pdf"
"ERA12CA119","ACC","82553","2011-12-21T18:15:00Z","Fall Branch","Tennessee","United States",,"N500TN","590521D","false","Aviation","DirectorBrief","2012-03-27T04:00:00Z","2012-01-31T19:57:00Z","None","0","0","0","The pilot's improper decision to continue a visual flight into instrument meteorological conditions, which resulted in a wire strike.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Effect on operation",,"36.419722999999998","-82.589447000000007","HUGHES","369D","HELI",,,"false","1","TS",,"AOBV","091","Substantial","IMC","AIR 2 LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82553","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82553/pdf"
"ANC12CA016","ACC","82555","2011-12-21T12:20:00Z","Kwigillingok","Alaska","United States",,"N6480H","20700540","false","Aviation","DirectorBrief","2012-04-02T04:00:00Z","2012-02-23T13:14:00Z","Minor","0","0","1","The pilot’s decision to continue visual flight into instrument meteorological conditions with moderate icing, which resulted in structural icing and an aerodynamic stall.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Effect on equipment",,"59.876387999999999","-163.168609","CESSNA","207A","AIR","PAGG","Kwigillingok","false","1","REC","NSCH",,"135","Substantial","IMC","Flight Alaska Inc","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82555","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82555/pdf"
"DCA12WA022","ACC","82557","2011-12-20T19:13:00Z","Yogyakarta",,"Indonesia",,"PK-CKM","26281","false","Aviation","",,,"None","0","0","0",,,,,,"Boeing","737","AIR","WIII","Yogyakarta","false","2","TF","SCHD",,"NUSC","Substantial",,,"Landing","N/A",,,"","None"
"ERA12FA115","ACC","82544","2011-12-20T12:05:00Z","Morristown","New Jersey","United States",,"N731CA","332","false","Aviation","DirectorBrief","2013-04-10T04:00:00Z","2012-12-17T19:41:00Z","Fatal","5","0","0","The airplane’s encounter with unforecasted severe icing conditions that were characterized by high ice accretion rates and the pilot's failure to use his command authority to depart the icing conditions in an expeditious manner, which resulted in a loss of airplane control.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Contributed to outcome, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Effect on equipment",,"40.776389999999999","-74.476387000000003","SOCATA","TBM 700","AIR",,,"false","1","TP",,"PERS","091","Destroyed","VMC","Jeffery F. Buckalew","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82544","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82544/pdf"
"CEN12LA109","ACC","82542","2011-12-20T03:45:00Z","Denton","Texas","United States",,"N987BT","17280452","false","Aviation","DirectorBrief","2013-02-27T05:00:00Z","2012-11-26T20:12:00Z","Fatal","1","2","0","The pilot's controlled flight into terrain while maneuvering at a low altitude in instrument meteorological conditions. Contributing to the accident was the pilot's decision to perform a circling maneuver in weather below circling minimums instead of flying the missed approach instructions.","Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"33.215000000000003","-97.203613000000004","CESSNA","172R","AIR","DTO","Denton Municipal","false","1","REC",,"PERS","091","Substantial","IMC","US AVIATION GROUP LLC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82542","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82542/pdf"
"CEN12FA108","ACC","82539","2011-12-19T23:50:00Z","Bryan","Texas","United States",,"N3590T","32-366","false","Aviation","DirectorBrief","2012-08-20T04:00:00Z","2012-05-24T15:09:00Z","Fatal","5","0","0","The pilot’s inadvertent encounter with severe weather, which resulted in the airplane’s left wing failing in positive overload. Contributing to the accident was the pilot’s reliance on outdated weather information that he received on his in-cockpit Next-Generation Radar (NEXRAD).","Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Timing of related info, Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Decision related to condition",,"30.947220999999999","-96.268608","PIPER","PA-32-260","AIR",,,"false","1","REC",,"PERS","091","Substantial","IMC",,"Uncontrolled Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82539","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82539/pdf"
"ERA12LA117","ACC","82551","2011-12-19T13:00:00Z","Lawrenceville","Georgia","United States",,"N790GK","44-7995316","false","Aviation","DirectorBrief","2013-01-31T05:00:00Z","2012-11-27T20:13:00Z","None","0","0","0","The mechanic's improper installation and lubrication of the bushing on the right main landing gear truss assembly, which resulted in the landing gear not locking in the down position.","Personnel issues - Task performance - Maintenance - (general) - Maintenance personnel, Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Malfunction",,"33.978054","-83.962219000000005","PIPER","PA-44-180","AIR","LZU","Gwinnett County Airport","false","2","REC",,"INST","091","Substantial","VMC","AIRLINE TRANSPORT PROFESSIONALS CORP OF USA","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82551","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82551/pdf"
"DCA12CA023","ACC","82580","2011-12-19T05:17:00Z","McMurdo",,"Antarctica",,"UNREG","1","false","Aviation","DirectorBrief","2013-04-03T04:00:00Z","2013-04-03T12:44:00Z","None","0","0","0","an aerodynamic stall induced by an inadvertent autopilot Home command.  The Home command was entered following a loss of the direct radio link due to improperly set failsafe settings, and an unintentional latching of Home mode from an earlier functionality test.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Aircraft - Aircraft systems - Auto flight system - Autopilot system - Incorrect use/operation, Aircraft - Aircraft systems - Auto flight system - Autopilot system - Unintentional use/operation, Organizational issues - Development - Selection/certification/testing - Equip certification/testing - Operator",,"-77","166","UNIVERSITY OF KANSAS","MERIDIAN","UNMANNED","NZPG","Pegasus McMurdo, Antarctica","true","1","REC",,"FLTS","NUSN","Substantial","VMC","University of Kansas","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82580","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82580/pdf"
"CEN12CA119","ACC","82606","2011-12-18T16:00:00Z","Loreauville","Louisiana","United States",,"N61202","MXL II SPORT 000870","false","Aviation","DirectorBrief","2012-03-08T05:00:00Z","2012-01-19T14:15:00Z","Serious","0","2","0","The student pilot did not maintain adequate airspeed while maneuvering at low altitude, which resulted in an aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Action - Lack of action - Student/instructed pilot",,"30.038888","-91.720832000000001","QUICKSILVER","MXL II","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82606","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82606/pdf"
"ERA12IA114","INC","82541","2011-12-18T14:00:00Z","Clewiston","Florida","United States",,"N717KW","21060816","false","Aviation","DirectorBrief","2012-03-27T04:00:00Z","2012-01-30T20:38:00Z","None","0","0","0","The pilot's inadequate preflight fuel planning, which resulted in a total loss of engine power due to fuel starvation.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Environmental issues - Physical environment - Terrain - Water - Contributed to outcome",,"26.600276000000001","-80.941665","CESSNA","T210L","AIR","2IS","Airglades Airport","false","1","REC",,"PERS","091","Minor","VMC",,,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=82541","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82541/pdf"
