"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN13FA085","ACC","85716","2012-12-02T20:16:00Z","Greensburg","Indiana","United States",,"N92315","4622135","false","Aviation","DirectorBrief","2014-03-24T04:00:00Z","2014-02-05T13:33:00Z","Fatal","4","0","0","The pilot's failure to maintain airplane control while maneuvering in night instrument meteorological conditions due to spatial disorientation.","Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Response/compensation",,"39.340515000000003","-85.480461000000005","PIPER","PA 46-350P","AIR","I34","Greensberg Municipal Airport","false","1","REC",,"PERS","091","Destroyed","IMC","Donald P. Horan","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85716","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85716/pdf"
"ERA13CA077","ACC","85742","2012-12-02T16:54:00Z","Middletown","New York","United States",,"N5787S","116","false","Aviation","DirectorBrief","2013-07-23T04:00:00Z","2013-06-06T18:57:00Z","None","0","0","0","The pilot's improper altitude management in the landing pattern that caused the glider to impact trees on final approach.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"41.425556","-74.388335999999995","SCHWEIZER","SGS 2-33A","GLI","06N","Randall Airport","false","0",,,"INST","091","Substantial","VMC","VALLEY SOARING CLUB INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85742","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85742/pdf"
"WPR13LA063","ACC","85756","2012-12-02T16:30:00Z","Billings","Montana","United States",,"N49309","1006","false","Aviation","DirectorBrief","2013-04-10T04:00:00Z","2013-02-14T14:31:00Z","None","0","0","0","The pilot’s inability to maintain directional control during the landing roll because of the failure of the tailwheel support bracket.","Aircraft - Aircraft structures - Fuselage - Gear attach fittings (on fus) - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"45.807498000000002","-108.542778","AEROTEK","PITTS S-1T","AIR","BIL","Billings","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85756","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85756/pdf"
"ERA13LA075","ACC","85737","2012-12-02T15:15:00Z","Albemarle","North Carolina","United States",,"N8475U","17252375","false","Aviation","DirectorBrief","2013-09-30T04:00:00Z","2013-07-11T16:53:00Z","Serious","0","1","0","The student pilot's failure to remain clear of the airplane’s rotating propeller.","Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Student/instructed pilot, Aircraft - Aircraft propeller/rotor - Propeller system - Propeller blade section - Damaged/degraded, Organizational issues - Support/oversight/monitoring - Oversight - Oversight of operation - Operator, Personnel issues - Experience/knowledge - Knowledge - Knowledge of procedures - Student/instructed pilot",,"35.416666999999997","-80.150558000000004","CESSNA","172F","AIR","VUJ","Stanly County Airport","false","1","REC",,"INST","091","Minor","VMC",,"Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85737","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85737/pdf"
"CEN13CA083","ACC","85714","2012-12-02T14:00:00Z","Durango","Colorado","United States",,"N562BG","31-0031","false","Aviation","DirectorBrief","2013-04-10T04:00:00Z","2012-12-17T19:22:00Z","None","0","0","0","The pilot's improper recovery from a bounced landing, and his failure to maintain airplane control during the go-around maneuver.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Incorrect use/operation",,"37.201946","-107.86805699999999","MOONEY AIRPLANE CO INC","M20TN","AIR","00C","Animas Air Park","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85714","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85714/pdf"
"DCA13WA160","INC","88138","2012-12-02T05:25:00Z","Shannon",,"Ireland",,"G-VIIK","28840","false","Aviation","",,,"None","0","0","0",,,,,,"BOEING COMPANY","BOEING 777-236","AIR",,,"false","2","TF","SCHD",,"NUSC","Minor",,"BRITISH AIRWAYS PLC","Enroute","N/A",,,"","None"
"ERA13LA076","ACC","85740","2012-12-02T05:00:00Z","Collegedale","Tennessee","United States",,"N9CA","CKA1","false","Aviation","DirectorBrief","2015-01-12T05:00:00Z","2014-11-28T19:31:00Z","Fatal","1","0","0","Impact with trees and terrain during the landing approach likely due to the physiological incapacitation of the pilot.","Personnel issues - Physical - Impairment/incapacitation - (general) - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Physical - Health/Fitness - Predisposing condition - Pilot, Personnel issues - Physical - Health/Fitness - Use of medication/drugs - Pilot",,"35.052776000000001","-85.008612999999997","CASSUTT","SPORT RACER","AIR","FGU","COLLEGEDALE MUNI","true","1","REC",,"PERS","091","Substantial","VMC","ANDREWS CLARENCE K JR","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85740","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85740/pdf"
"CEN13FA082","ACC","85712","2012-12-01T21:50:00Z","Correctionville","Iowa","United States",,"N1566Z","D-6868","false","Aviation","DirectorBrief","2013-06-19T04:00:00Z","2013-04-23T20:11:00Z","Fatal","2","1","0","The pilot’s failure to perform a go-around after encountering thick fog at night.","Personnel issues - Action/decision - Action - Delayed action - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Contributed to outcome, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"42.449722000000001","-95.816389999999998","BEECH","P35","AIR",,"Private","false","1","REC",,"PERS","091","Substantial","VMC","KNAACK GAYLEN M","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85712","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85712/pdf"
"WPR13LA062","ACC","85726","2012-12-01T21:00:00Z","Kahului","Hawaii","United States",,"N3554Y","172S8956","false","Aviation","DirectorBrief","2015-05-13T04:00:00Z","2015-04-02T16:21:00Z","Fatal","1","0","0","The noninstrument-rated pilot’s spatial disorientation and subsequent failure to maintain airplane control while operating over water in dark night conditions with reduced visibility due to rain in the area.","Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Terrain - Water - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Rain - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"21.026111","-156.454162","CESSNA","172S","AIR","OGG","Kahului Airport","false","1","REC",,"PERS","091","Substantial","VMC","KRALL JOSE H","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85726","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85726/pdf"
"ERA13CA073","ACC","85722","2012-12-01T16:30:00Z","Fort Lauderdale","Florida","United States",,"N2196W","MB-690","false","Aviation","DirectorBrief","2013-04-10T04:00:00Z","2013-01-25T21:28:00Z","None","0","0","0","The pilot's inadequate preflight planning, which resulted in fuel exhaustion and a total loss of engine power.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot",,"26.191943999999999","-80.171111999999994","BEECH","B19","AIR","FXE","Ft. Lauderdale Executive","false","1","REC",,"INST","091","Substantial","VMC","Status Air","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85722","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85722/pdf"
"CEN13LA086","ACC","85720","2012-12-01T16:20:00Z","Walkerville","Michigan","United States",,"N3755Z","1698","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z","2013-12-04T14:09:00Z","Fatal","1","0","0","The pilot's failure to maintain altitude while maneuvering, which resulted in a collision with trees. Contributing to the accident was the pilot's decision to fly at a low altitude, which did not provide enough margin to recover from the descent.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"43.674999","-86.107223000000005","BELL","47G-2","HELI",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85720","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85720/pdf"
"CEN13CA090","ACC","85741","2012-12-01T15:30:00Z","McKinney","Texas","United States",,"N737TY","17269673","false","Aviation","DirectorBrief","2013-04-10T04:00:00Z","2012-12-31T16:58:00Z","None","0","0","0","The pilot’s inadequate flare, which resulted in a hard nosewheel landing.","Environmental issues - Conditions/weather/phenomena - Wind - (general) - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"33.176943999999999","-96.588606999999996","CESSNA","172N","AIR","KTKI","Collin County Regional","false","1","REC",,"PERS","091","Substantial","VMC","TEXINS ASSOCIATION","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85741","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85741/pdf"
"ERA13FA071","ACC","85719","2012-12-01T15:19:00Z","Pahokee","Florida","United States",,"N118GG","949","false","Aviation","DirectorBrief","2014-05-08T04:00:00Z","2014-04-11T16:38:00Z","Fatal","1","0","0","The descent and overstress of the airplane during the descent, which resulted in the in-flight breakup of the airplane.","Personnel issues - Task performance - Use of equip/info - (general) - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Attain/maintain not possible, Aircraft - Aircraft structures - Wing structure - Spar (on wing) - Capability exceeded",,"26.771944000000001","-80.668891000000002","GREEN GARY E","THORP T-18","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC","David E Flatter","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85719","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85719/pdf"
"ERA13LA072","ACC","85721","2012-12-01T12:30:00Z","Carthage","North Carolina","United States",,"N416DH","1593","false","Aviation","DirectorBrief","2014-04-23T04:00:00Z","2014-02-27T15:19:00Z","Serious","0","2","0","A partial loss of engine power for reasons that could not be determined because postaccident examinations of the engine and fuel system revealed no anomalies that would have precluded normal operation. Contributing to the severity of the accident was the rear-seat pilots' decision to abort the landing with partial engine power and his failure to successfully perform a forced landing to an available airfield.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"35.341667000000001","-79.436942999999999","HANSEN DAVID DANIEL","RV-4","AIR","5NC3","McConnell Airfield","true","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85721","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85721/pdf"
"CEN13CA084","ACC","85715","2012-12-01T10:45:00Z","Melbourne","Arkansas","United States",,"N63MY","10692008","false","Aviation","DirectorBrief","2013-07-23T04:00:00Z","2013-05-13T19:23:00Z","None","0","0","0","The pilot's failure to maintain directional control of the airplane during the landing.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"36.071666","-91.839447000000007","AMERICAN CHAMPION AIRCRAFT","8KCAB","AIR","42A","John E. Miller Field","false","2","REC",,"PERS","091","Substantial","VMC","Christine Dawe","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85715","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85715/pdf"
"ERA13FA070","ACC","85711","2012-11-30T17:12:00Z","Apollo Beach","Florida","United States",,"N2626N","3644","false","Aviation","DirectorBrief","2014-02-04T05:00:00Z","2014-01-28T20:48:00Z","Fatal","1","0","0","Mast bumping for reasons that could not be determined because one main rotor blade was not recovered.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"27.780555","-82.431387999999998","ROBINSON HELICOPTER","R22 BETA II","HELI",,,"false","1","REC",,"PERS","091","Substantial","VMC","FLY N CHOPPERS","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85711","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85711/pdf"
"CEN13FA080","ACC","85706","2012-11-29T20:58:00Z","Bryans Corner","Oklahoma","United States",,"N1324G","208B0777","false","Aviation","DirectorBrief","2015-03-10T04:00:00Z","2015-03-06T18:22:00Z","Minor","0","0","1","The total loss of engine power as a result of a fractured compressor turbine blade due to fatigue cracking.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turbine section - Failure, Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turbine section - Fatigue/wear/corrosion",,"36.616664","-100.970275","CESSNA","208B","AIR",,,"false","1","TP","NSCH",,"135","Substantial","VMC","Martinaire Aviation LLC","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85706","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85706/pdf"
"CEN13FA081","ACC","85708","2012-11-29T19:15:00Z","Blair","Nebraska","United States",,"N720RC","3658","false","Aviation","DirectorBrief","2013-09-30T04:00:00Z","2013-08-30T00:14:00Z","Fatal","1","0","0","The pilot's loss of control due to physical incapacitation.","Personnel issues - Physical - Impairment/incapacitation - Cardiovascular - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Physical - Sensory ability/limitation - Visual function - Pilot",,"41.909168000000001","-96.223892000000006","ERCOUPE","415-C","AIR","KBTA","Blair Municipal","false","1","REC",,"PERS","091","Substantial","VMC","Herrick V. Robert","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85708","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85708/pdf"
"CEN13CA079","ACC","85703","2012-11-29T14:45:00Z","Boulder","Colorado","United States",,"N9929J","38","false","Aviation","DirectorBrief","2013-04-10T04:00:00Z","2012-12-19T21:04:00Z","Minor","0","0","1","The glider pilot's inability to locate an area of thermal lift.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Effect on operation",,"40.063330999999998","-105.455833","SCHWEIZER","SGS 2-32","GLI",,,"false","0",,,"PERS","091","Substantial","VMC","SOARING SOCIETY OF BOULDER INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85703","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85703/pdf"
"ERA13LA069","ACC","85705","2012-11-28T16:35:00Z","Merritt Island","Florida","United States",,"N155JD","998205","false","Aviation","DirectorBrief","2014-03-07T05:00:00Z","2014-01-23T20:35:00Z","Serious","0","1","1","The pilot's improper decision to continue a cross-country flight as a primary control (aileron) system anomaly progressively worsened. Contributing to the accident was an aileron control system anomaly, the reason for which could not be determined because the aileron control system could not be tested due to impact damage, and the pilot’s inability to compensate for crosswind conditions encountered during the approach due to the aileron problem.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft systems - Flight control system - Aileron control system - Malfunction, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"28.338888000000001","-80.685278999999994","LAWSON J/BOWIE R/SMITH M","CA-8","AIR","COI","Merritt Island","false","1","TP",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85705","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85705/pdf"
"CEN13FA078","ACC","85687","2012-11-28T12:57:00Z","Clutier","Iowa","United States",,"N94973","9373","false","Aviation","DirectorBrief","2013-11-06T05:00:00Z","2013-07-22T16:10:00Z","Fatal","1","1","0","The pilot’s failure to monitor, recognize, and identify obstacles on approach to landing, which resulted in an inadvertent collision with power lines. Contributing to the accident was the pilot’s expectation and assumption that there were no above-ground power lines in the area.","Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Action/decision - Info processing/decision - Expectation/assumption - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome",,"42.086112","-92.442222000000001","Taylorcraft","BC12-D","AIR","NONE","PRIVATE","false","1","REC",,"PERS","091","Substantial","VMC","William A. Konicek","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85687","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85687/pdf"
"CEN13LA076","ACC","85684","2012-11-27T21:04:00Z","Lansing","Michigan","United States",,"N1912Q","177RG0312","false","Aviation","DirectorBrief","2013-06-24T04:00:00Z","2013-04-30T17:55:00Z","None","0","0","0","A loss of engine power due to the loss of fuel flow through the airplane's fuel tank selector valve.","Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Malfunction, Aircraft - Fluids/misc hardware - Fluids - Fuel - Not specified, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Failure",,"42.77861","-84.586112","CESSNA","177RG","AIR","LAN","Capital Region IAP","false","1","REC",,"PERS","091","Substantial","VMC","Partners For Neighborhood Group, Inc.","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85684","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85684/pdf"
"CEN13FA075","ACC","85681","2012-11-27T17:58:00Z","Childress","Texas","United States",,"N28MP","970191D","false","Aviation","DirectorBrief","2015-01-27T05:00:00Z","2015-01-14T00:56:00Z","Fatal","1","1","0","The improper maintenance of the helicopter fuel system that resulted in erroneous fuel gauge indications and the pilot’s inadequate fuel management, both of which resulted in fuel exhaustion during a long-line hover. Also causal was the lack of company procedures to ensure adequate maintenance and fuel planning.","Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Aircraft - Aircraft systems - Fuel system - Fuel indication system - Incorrect service/maintenance, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of available resources - Pilot, Organizational issues - Management - Policy/procedure - Availability of policy/proc - Operator, Organizational issues - Management - Policy/procedure - (general) - FAA/Regulator",,"34.420276000000001","-100.24099699999999","HUGHES","369","HELI",,,"false","1","TS",,"EXLD","133","Substantial","VMC","Brim Equipment Leasing Inc","Emergency Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85681","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85681/pdf"
"WPR13CA057","ACC","85677","2012-11-27T17:15:00Z","Sheridan","Oregon","United States",,"N163PJ","1068D","false","Aviation","DirectorBrief","2013-03-13T04:00:00Z","2013-01-02T16:24:00Z","Minor","0","0","1","The pilot’s failure to prevent the helicopter from entering a vortex ring state (settling with power) condition during an external load operation, which resulted in the helicopter’s main rotor blades impacting the truck.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained",,"45.105277999999998","-123.38777899999999","HUGHES","369D","HELI",,,"false","1","TS",,"EXLD","133","Substantial","VMC","P J HELICOPTERS INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85677","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85677/pdf"
"CEN13FA073","ACC","85671","2012-11-26T23:24:00Z","Wells","Texas","United States",,"N67SR","421C0257","false","Aviation","DirectorBrief","2014-06-23T04:00:00Z","2014-06-09T21:12:00Z","Fatal","1","0","0","The pilot’s decision to continue the flight into an area of extreme weather, which led to the in-flight encounter with a thunderstorm and structural failure of the wings and tail.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Effect on operation, Aircraft - Aircraft structures - Wing structure - (general) - Failure, Aircraft - Aircraft structures - Empennage structure - (general) - Failure, Environmental issues - Conditions/weather/phenomena - Convective weather - Hail - Effect on equipment",,"31.470555999999998","-94.940550999999999","CESSNA","421C","AIR",,,"false","2","REC",,"BUS","091","Substantial","IMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85671","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85671/pdf"
"WPR13FA056","ACC","85670","2012-11-26T17:37:00Z","Scio","Oregon","United States",,"N424D","AC-3","false","Aviation","DirectorBrief","2015-01-20T05:00:00Z","2015-01-07T12:51:00Z","Fatal","2","0","0","The pilot's decision to perform aerobatics in an airplane that was prohibited from aerobatics as stated in its operating limitations document, which resulted in the failure of the right wing spar.","Aircraft - Aircraft structures - Wing structure - Spar (on wing) - Failure, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Physical - Impairment/incapacitation - OTC medication - Pilot",,"44.629165","-122.871948","MCDANIEL","RV-6-CH","AIR","KS30","Lebanon State Airport","true","1","REC",,"PERS","091","Substantial","VMC","Timothy Carter","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85670","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85670/pdf"
"WPR13FA054","ACC","85657","2012-11-26T01:08:00Z","Corona","California","United States",,"N4204A","12634","true","Aviation","DirectorBrief","2014-03-07T05:00:00Z","2014-01-09T20:42:00Z","Fatal","1","0","0","The pilot's failure to maintain clearance between the helicopter’s main rotor blades and the metal canopy of a fuel island.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Physical environment - Object/animal/substance - Airport structure - Awareness of condition, Personnel issues - Task performance - (general) - (general) - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel storage - Design",,"33.897776999999998","-117.60250000000001","ROBINSON HELICOPTER COMPANY","R44 II","HELI","AJO","Corona","false","1","REC",,"PERS","091","Substantial","IMC","LAW OFFICES OF JAMES C BECHLER PC","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85657","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85657/pdf"
"CEN13LA072","ACC","85665","2012-11-25T17:42:00Z","DeRidder","Louisiana","United States",,"N322D","D-7756","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z","2013-12-09T13:30:00Z","Serious","0","1","0","A total loss of engine power due to oil starvation after the oil filler cap separated from the oil filler tube during flight due to corrosion. Contributing to the accident was the pilot's failure to maintain airspeed during low altitude operations, which precipitated the onset of a stall.","Aircraft - Aircraft power plant - Power plant - (general) - Failure, Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid level, Aircraft - Aircraft power plant - Eng oil sys (airframe furnish) - Oil storage (airframe furnish) - Fatigue/wear/corrosion, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"30.856666000000001","-93","BEECH","S35","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Jack  C. Murrell, Jr","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85665","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85665/pdf"
"WPR13LA052","ACC","85654","2012-11-25T17:05:00Z","Van Nuys","California","United States",,"N5229U","206-0229","false","Aviation","DirectorBrief","2014-12-15T05:00:00Z","2014-11-12T13:12:00Z","Minor","0","0","2","A partial loss of engine power during cruise flight due to fatigue fractures of two crankshaft gear teeth from corrosion pitting, which resulted in an off-airport forced landing and collision with obstacles on the ground.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Fatigue/wear/corrosion, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Effect on equipment",,"34.242778000000001","-118.523612","CESSNA","U206","AIR","VNY","Van Nuys","false","1","REC",,"PERS","091","Substantial","VMC","Clipper 29 Uniform LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85654","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85654/pdf"
"WPR13FA061","ACC","85713","2012-11-25T15:00:00Z","Aurora","Utah","United States",,"N8314E","28-8390016","false","Aviation","DirectorBrief","2014-07-23T04:00:00Z","2014-07-14T14:41:00Z","Fatal","3","0","0","The pilot's failure to maintain clearance with terrain while maneuvering in a remote mountainous region. Contributing to the accident was the pilot's improper decision to traverse the remote mountainous area in high-density altitude conditions with the airplane near its maximum gross weight. Contributing to the delay in the search and rescue (SAR) was the lack of a 406-MHz ELT signal, which would have allowed SAR responders to initiate a more timely search and find the accident site more quickly.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Not specified, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Contributed to outcome, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on operation, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Incorrect use/operation",,"38.953887000000002","-112.124443","PIPER","PA28","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Matthew W Ahrens","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=85713","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85713/pdf"
"DCA13WA031","INC","85840","2012-11-24T18:35:00Z","Bogota",,"Colombia",,"HP1371CM","30049","false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"BOEING","737",,,,"false",,,"SCHD",,"NUSC","None",,"Copa Airlines Columbia","Enroute","N/A",,"Final","","None"
