"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN11CA026","ACC","77625","2010-10-10T10:50:00Z","Farmington","New Mexico","United States",,"N9277C","31376","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-09T20:34:00Z","None","0","0","0","The failure of the pilot and the flight instructor to maintain directional control of the airplane during a training maneuver.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Flight crew",,"36.741664","-108.230003","CESSNA","180","AIR","FMN","Four Corners Regional Apt","false","1","REC",,"INST","091","Substantial","VMC","EVANS CRAIG M","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77625","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77625/pdf"
"ENG11RA001","INC","77545","2010-10-10T04:00:00Z","Seoul",,"Republic Of Korea",,"HL7489",,"false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"BOEING","747",,"ICN","Seoul International","false",,"TF","SCHD",,"129","Minor",,"Korean Air",,"N/A",,"Final","","None"
"ERA11LA014","ACC","77531","2010-10-09T15:07:00Z","Lawrenceville","Georgia","United States",,"N89331","3269","false","Aviation","DirectorBrief","2011-07-21T04:00:00Z","2011-06-01T19:30:00Z","Fatal","1","0","0","Inadequate maintenance performed on the airplane, which resulted in a loss of engine power due to fuel starvation. Contributing to the accident was the corrosion within the carburetor.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Personnel issues - Task performance - Maintenance - (general) - Not specified, Aircraft - Aircraft systems - Fuel system - Fuel distribution - Fatigue/wear/corrosion",,"33.978054","-83.962219000000005","ENGINEERING & RESEARCH","ERCOUPE 415-D","AIR","LZU","Gwinnett County Airport","false","1","REC",,"PERS","091","Substantial","VMC","BLAKE TIMOTHY Q","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77531","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77531/pdf"
"WPR11CA007","ACC","77530","2010-10-09T13:30:00Z","Valley","Washington","United States",,"N2971M","121363","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-05T15:15:00Z","None","0","0","0","The pilot's excessive brake application during the landing roll after overshooting the intended touchdown point, resulting in a nose over.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Aircraft - Aircraft systems - Landing gear system - Landing gear brakes system - Incorrect use/operation",,"48.133335000000002","-117.75","PIPER","PA-12","AIR",,,"false","1","REC",,"POSI","091","Substantial","VMC","Thane Weythman","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77530","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77530/pdf"
"CEN11CA039","ACC","77669","2010-10-09T12:05:00Z","Mount Vernon","Missouri","United States",,"N81412","7AC-5","false","Aviation","DirectorBrief","2011-04-12T04:00:00Z","2010-12-10T20:22:00Z","None","0","0","0","The pilot's loss of directional control while taxiing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"37.090277999999998","-93.769447","AERONCA","7AC","AIR","N/A","Private","false","1","REC",,"PERS","091","Substantial","VMC",,"Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77669","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77669/pdf"
"WPR11FA005","ACC","77528","2010-10-08T17:10:00Z","Panguitch","Utah","United States",,"N8437A","36134","false","Aviation","DirectorBrief","2014-05-08T04:00:00Z","2014-05-01T17:49:00Z","Fatal","2","0","0","The pilot's decision to conduct a low-level flight into a canyon in windy conditions at a high density altitude, which resulted in a collision with trees and terrain.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - High wind - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"38.010275999999998","-112.183334","CESSNA","172","AIR","U55","Panguitch Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77528","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77528/pdf"
"CEN11LA012","ACC","77538","2010-10-08T14:30:00Z","Easton","Kansas","United States",,"N61328","CH20190W05103","false","Aviation","DirectorBrief","2011-06-13T04:00:00Z",,"Fatal","1","1","0","The pilot’s failure to maintain control of the airplane for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"39.344444000000003","-95.116386000000006","NEWMANN EDWARD W","CHALLENGER II","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77538/pdf"
"WPR11LA004","ACC","77527","2010-10-08T12:45:00Z","Blue Diamond","Nevada","United States",,"N8402A","D-1814","false","Aviation","DirectorBrief","2012-08-07T04:00:00Z","2012-06-19T18:54:00Z","Fatal","1","1","0","The pilot’s improper fuel management, which resulted in a total loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Failure, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"36.052776000000001","-115.408889","BEECH","A35","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77527","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77527/pdf"
"CEN11CA011","ACC","77537","2010-10-08T12:15:00Z","Humphrey","Arkansas","United States",,"N8323T","17557023","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-01T15:14:00Z","Minor","0","0","1","The pilot’s failure to maintain clearance from a static wire while maneuvering at a low altitude.","Personnel issues - Task performance - (general) - (general) - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition",,"34.023055999999997","-91.672224999999997","CESSNA","175C","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77537","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77537/pdf"
"WPR11LA003","ACC","77526","2010-10-08T11:30:00Z","Scappoose","Oregon","United States",,"N2356T","2259","false","Aviation","DirectorBrief","2011-05-26T04:00:00Z","2011-02-04T17:23:00Z","None","0","0","0","The student pilot’s failure to maintain helicopter control during the landing flare and his subsequent interference with the flight instructor's control inputs. Contributing to the accident was the flight instructor’s inadequate supervision.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Student/instructed pilot",,"45.769165000000001","-122.85694100000001","ROBINSON","R22","HELI","SPB","Scappoose Industrial Airpark","false","1","REC",,"INST","091","Substantial","VMC","Hillsboro Aviation Inc","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77526","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77526/pdf"
"ERA11CA013","ACC","77524","2010-10-08T00:11:00Z","Louisville","Kentucky","United States",,"N57302","28-7425085","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-08T03:02:00Z","Minor","0","0","4","The pilot's inadequate preflight fuel planning, which resulted in fuel exhaustion and loss of engine power.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"38.228054","-85.663612000000001","PIPER","PA28","AIR","LOU","Bowman Field Airport","false","1","REC",,"PERS","091","Substantial","VMC","Benjamin L Price","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77524","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77524/pdf"
"CEN11CA015","ACC","77557","2010-10-07T21:09:00Z","Richmond","Indiana","United States",,"N38205","32R-7780403","false","Aviation","DirectorBrief","2011-11-29T05:00:00Z","2011-10-19T17:16:00Z","None","0","0","0","The pilot's diverted attention to a landing gear indicator light that led to a loss of directional control and subsequent impact with terrain while taxiing.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Workload management - (general) - Pilot, Personnel issues - Action/decision - Action - Lack of action - Airport personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"39.756110999999997","-84.842781000000002","PIPER","PA-32R-300","AIR","RID","Richmond Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC","Pilot","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77557","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77557/pdf"
"ERA11CA012","ACC","77520","2010-10-06T14:18:00Z","Titusville","Florida","United States",,"N2074B","0338","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-08T04:07:00Z","None","0","0","0","An inadvertent in-flight collision with a bird.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"28.514721999999999","-80.799162999999993","SCHWEIZER","269C-1","HELI",,,"false","1","REC",,"PERS","091","Substantial","VMC","BRISTOW ACADEMY INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77520","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77520/pdf"
"CEN11FA007","ACC","77510","2010-10-06T13:04:00Z","Naperville","Illinois","United States",,"N3402Q","32R-7780310","false","Aviation","DirectorBrief","2012-10-04T04:00:00Z","2012-07-18T18:22:00Z","Serious","0","2","0","The pilot’s failure to abort the takeoff when he realized the airplane was not attaining sufficient takeoff and climb performance. Contributing to the accident was the airplane’s partial loss of engine power due to an obstruction of the fuel servo air inlet by the intake duct coupling and ingestion of exhaust gases from a preexisting hole in the exhaust pipe. Also contributing to the accident was the improper annual inspection of the airplane by the owner and two mechanics.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Action - Lack of action - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Aircraft - Aircraft handling/service - Maintenance/inspections - (general) - Not specified, Aircraft - Aircraft power plant - Power plant - Air intake - Incorrect service/maintenance",,"41.745277000000002","-88.200552999999999","PIPER","PA-32R-300","AIR","LL10","Naper Aero Club Aero","false","1","REC",,"PERS","091","Substantial","VMC","Pilot","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77510","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77510/pdf"
"CEN11FA008","ACC","77517","2010-10-06T11:40:00Z","Springfield","Missouri","United States",,"N9695U","AA5A-0061","false","Aviation","DirectorBrief","2011-10-03T04:00:00Z","2011-08-16T19:48:00Z","Fatal","1","2","0","The pilot's failure to maintain control of the airplane during an attempted go-around, which led to an aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"37.221668000000001","-93.247496999999996","GRUMMAN AMERICAN AVIATION CORP","AA-5A","AIR","3DW","Downtown Airport","false","1","REC",,"PERS","091","Substantial","VMC","Coby Collins","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77517","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77517/pdf"
"CEN11WA013","ACC","77540","2010-10-06T04:00:00Z","Veracruz",,"Mexico",,"XA-TKY","029","false","Aviation","",,,"None","0","0","0",,,,,,"CESSNA","501","AIR",,,"false",,,,,"NUSN",,,,,"N/A",,,"","None"
"ERA11LA009","ACC","77498","2010-10-05T16:45:00Z","Columbia","South Carolina","United States",,"N21415","18261625","false","Aviation","DirectorBrief","2011-12-19T05:00:00Z","2011-11-08T14:59:00Z","Minor","0","0","1","A total loss of engine power due to a loss of lubrication after the engine experienced a piston ring failure for undetermined reasons.","Aircraft - Aircraft power plant - Power plant - (general) - Malfunction, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"33.926108999999997","-81.122221999999994","CESSNA","182P","AIR","CAE","Columbia Metropolitan","false","1","REC",,"BUS","091","Substantial","VMC","WESTMORELAND PATTERSON MOSELEY & HINSON LLP","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77498","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77498/pdf"
"ERA11WA008","ACC","77497","2010-10-05T13:36:00Z","Nassau",,"Bahamas",,"C6NLH","402C0458","false","Aviation","","2020-11-03T05:00:00Z","2010-10-15T19:55:00Z","Fatal","9","0","0",,,,"25.036944999999999","-77.452499000000003","CESSNA","402","AIR","MYNN","Lynden Pindling International","false",,"REC",,"UNK","NUSN","Substantial","VMC","Lebocruise Air Limited","Maneuvering","N/A",,"Final","https://data.ntsb.gov/Docket?ProjectID=77497","None"
"CEN11CA006","ACC","77500","2010-10-05T11:00:00Z","Texarkana","Arkansas","United States",,"N8432V","2192R","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-04T18:58:00Z","None","0","0","0","The loss of engine power due to cracked engine cylinder.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Failure",,"33.453609","-93.991111000000004","ROCKWELL INTERNATIONAL","S-2R","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","WaterOak Aviation, LLC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77500","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77500/pdf"
"ERA11CA010","ACC","77501","2010-10-04T18:22:00Z","New York","New York","United States",,"N414ZW","7586","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-12-04T03:42:00Z","Serious","0","1","0","The passenger's loss of balance while deplaning.","Personnel issues - Action/decision - Action - Incorrect action performance - Passenger",,"40.773055999999997","-73.870277000000002","BOMBARDIER INC","CL-600-2B19","AIR","LGA","La Guardia Airport","false","2","TF","SCHD",,"121","None","VMC","Air Wisconsin Airlines Corporations","Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77501","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77501/pdf"
"ERA11CA007","ACC","77494","2010-10-04T10:10:00Z","Taylorsville","Kentucky","United States",,"N85888","11AC-293","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-08T01:38:00Z","Minor","0","0","1","The pilot’s failure to maintain clearance from an unmarked power line during the final approach to land.","Environmental issues - Physical environment - Object/animal/substance - Wire - Not specified, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"38.051943999999999","-85.540274999999994","AERONCA","11AC","AIR","3KY3","Mason Valley Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77494","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77494/pdf"
"ERA11WA041","ACC","77688","2010-10-03T20:20:00Z","Buenos Aires",,"Argentina",,"LV-MNO","38-78A0844","false","Aviation","","2020-11-03T05:00:00Z","2010-11-05T17:43:00Z","Fatal","2","0","0",,,,,,"PIPER","PA38","AIR",,,"false",,,,"INST","NUSN","Substantial","VMC","Roberto Reynal","Unknown","N/A",,"Final","https://data.ntsb.gov/Docket?ProjectID=77688","None"
"WPR11FA002","ACC","77480","2010-10-03T16:35:00Z","Avalon","California","United States",,"N310XX","35411","false","Aviation","DirectorBrief","2012-10-04T04:00:00Z","2012-08-17T15:43:00Z","Serious","0","1","2","The pilot's improper setting of the left engine fuel selector valve, which resulted in fuel starvation of the left engine immediately after takeoff. Contributing to the accident was the pilot's decision to try to depart ahead of developing weather, which resulted in his hastened departure procedures and likely led to his failure to recognize the incorrect fuel selector positioning.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot",,"32.400001000000003","-118.42028000000001","CESSNA","310","AIR","AVX","Catalina","false","2","REC",,"PERS","091","Substantial","IMC","Sabovich and Sons","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77480","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77480/pdf"
"CEN11LA001","ACC","77478","2010-10-03T12:00:00Z","Durango","Colorado","United States",,"N2593","172-49893","false","Aviation","DirectorBrief","2012-01-25T05:00:00Z","2011-01-20T13:48:00Z","Minor","0","0","2","A total loss of engine power due to the pilot inadvertently moving the fuel selector to the OFF position. Contributing to the accident was the pilot's unfamiliarity with this model accident airplane.","Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Unintentional use/operation",,"37.235553000000003","-107.86972","CESSNA","172D","AIR","00C","Animas Airpark","false","1","REC",,"PERS","091","Substantial","VMC","Meca Supply","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77478","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77478/pdf"
"DCA11WA002","ACC","77486","2010-10-03T06:41:00Z","Bristol",,"United Kingdom",,"G-OOBK",,"false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"BOEING","767",,"BRS","Bristol International Airport","false",,,"SCHD",,"NUSC","None",,"Thompson Airways Ltd","Landing","N/A",,"Final","","None"
"ERA11WA004","ACC","77483","2010-10-02T22:02:00Z","Nazca",,"Peru",,"OB-1808","1850148","false","Aviation","","2020-11-03T05:00:00Z","2010-10-07T13:14:00Z","Fatal","6","0","0",,,,"-14.842777999999999","-74.991943000000006","CESSNA","185","AIR","SPZA","Maria Reiche Neuman Airport","false","1","REC","NSCH",,"NUSC","Substantial","VMC","Air Nasca","Initial Climb","N/A",,"Final","https://data.ntsb.gov/Docket?ProjectID=77483","None"
"ANC11CA002","ACC","77479","2010-10-02T19:00:00Z","Minto Flats","Alaska","United States",,"N2792C","26336","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-08T17:47:00Z","None","0","0","0","The pilot's selection of unsuitable terrain for takeoff, resulting in a loss of control.","Environmental issues - Physical environment - Terrain - (general) - Decision related to condition, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"65.148055999999997","-149.368606","CESSNA","170B","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","BERG TIMOTHY J","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77479","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77479/pdf"
"DCA11WA001","INC","77482","2010-10-02T18:15:00Z","Amsterdam",,"Netherlands",,"TC-TJF",,"false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"BOEING","737","AIR","EHAM","Schiphol International Airport","false",,,"SCHD",,"NUSC","None",,"TURKISH AIRLINES INC","Landing","N/A",,"Final","","None"
"WPR11CA008","ACC","77536","2010-10-02T16:38:00Z","Salem","Oregon","United States",,"N545DS","17373867","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-12-17T13:30:00Z","None","0","0","0","The pilot's failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience - Student/instructed pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"44.924999","-123","CESSNA","172N","AIR","SLE","McNary Field","false","1","REC",,"INST","091","Substantial","VMC","Graham Aviation Services","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77536","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77536/pdf"
"CEN11CA019","ACC","77586","2010-10-02T12:10:00Z","Midland","Texas","United States",,"N4666T","7802","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-01T15:22:00Z","None","0","0","0","The private pilot’s loss of control during the landing roll and the certificated flight instructor’s delayed remedial action, which resulted in a ground loop.","Personnel issues - Task performance - (general) - (general) - Pilot",,"31.942499000000002","-102.201942","CESSNA","195","AIR","MAF","Midland International","false","1","REC",,"INST","091","Substantial","VMC","Eastland Aviation","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77586","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77586/pdf"
"CEN11CA016","ACC","77555","2010-10-02T09:45:00Z","Central City","Nebraska","United States",,"N44KW","614","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-09T17:27:00Z","Minor","0","0","1","The loss of engine power for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"41.107591999999997","-98.050551999999996","Kevin Wilkinson","Easy Eagle 1","AIR","07K","Central City","true","1",,,"PERS","091","Substantial","VMC","Kevin L Wilkinson","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77555","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77555/pdf"
"CEN11LA005","ACC","77490","2010-10-01T22:00:00Z","Magnolia","Arkansas","United States",,"N152HS","21095C","false","Aviation","DirectorBrief","2011-05-16T04:00:00Z","2011-02-04T17:26:00Z","None","0","0","0","The mechanic's failure to properly install an oil drain line after he replaced a cylinder, which caused the engine to seize in flight due to a lack of lubrication.","Aircraft - Aircraft power plant - Eng oil sys (airframe furnish) - Eng oil dist (airframe furn) - Inadequate inspection",,"33.152500000000003","-93.219718","MAULE","MXT-7-180A","AIR","AGO","Magnolia Municipal","false","1","REC",,"PERS","091","Substantial","VMC","HENDERSON STATE UNIVERSITY","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77490","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77490/pdf"
"CEN11CA025","ACC","77622","2010-10-01T22:00:00Z","Sparta","Michigan","United States",,"N759BJ","18265860","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-10-22T18:42:00Z","None","0","0","0","An inadvertent collision with a deer during a night takeoff.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on operation",,"43.460555999999997","-85.678336999999999","CESSNA","182Q","AIR","8D4","Miller - Sparta Airport","false","1","REC",,"PERS","091","Substantial","VMC","Kenneth A. Thompson","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77622","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77622/pdf"
"CEN11CA004","ACC","77493","2010-10-01T19:30:00Z","Wabash","Indiana","United States",,"N2140E","17271168","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-02T20:53:00Z","None","0","0","0","The student pilot's failure to maintain proper airspeed during the landing and certificated flight instructor's failure to execute a go-around.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Instructor/check pilot",,"40.761943000000002","-85.798614000000001","CESSNA","172N","AIR","IWH","Wabash Municipal Airport","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77493","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77493/pdf"
"ANC11CA001","ACC","77477","2010-10-01T18:30:00Z","Chena Hot Springs","Alaska","United States",,"N4166M","12-3065","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-08T17:45:00Z","None","0","0","0","The pilot's inadequate compensation for the wind conditions during landing, which resulted in a loss of directional control and collision with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Contributed to outcome",,"65.051665999999997","-146.034729","PIPER","PA-12","AIR","AK13","Chena Hot Springs","false","1","REC",,"PERS","091","Substantial","VMC","WOOLACE JAMES L","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77477","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77477/pdf"
"ERA11LA011","ACC","77519","2010-10-01T17:30:00Z","Edison","Georgia","United States",,"N48417","26B","false","Aviation","DirectorBrief","2011-11-29T05:00:00Z","2011-10-18T16:52:00Z","None","0","0","0","Leakage of hydraulic fluid from the internal fuselage line fitting, resulting in a subsequent loss of the right brake’s effectiveness.","Aircraft - Fluids/misc hardware - Fluids - Hydraulic fluid - Fluid level, Aircraft - Aircraft systems - Landing gear system - Brake - Failure, Aircraft - Aircraft systems - Landing gear system - Brake - Damaged/degraded",,"31.559999000000001","-84.75","GRUMMAN","G164","AIR","None","Private","false","1","TP",,"AAPL","137","Substantial","VMC","OWEN FLYING SERVICE INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=77519","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/77519/pdf"
